Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class,index
R. D. Burman,"Aandhi Theme, Pt. 2",6,0.359,0.677,2,-8.616,1,0.0488,0.732,0.378,0.315,0.494,114.513,2.583783333,4,Bollywood,13833
Glass Dove,Just a Conversation,6,0.493,0.911,8,-6.087,1,0.0584,0.0443,4.47E-06,0.227,0.4,143.021,188993,4,Indie Alt,13834
Lil Ed & The Blues Imperials,World Of Love,6,0.49,0.72,0,-6.11,1,0.032,0.0251,0.0109,0.1,0.93,167.89,240267,4,Blues,13835
Modou Toure,Dune Blues,6,0.592,0.714,7,-9.393,1,0.0489,0.0948,0.00195,0.152,0.611,170.891,250600,3,Blues,13836
"Art'tma, Shradha Ganesh",Tharangini,6,0.688,0.743,5,-7.857,0,0.0489,0.506,0.00347,0.0853,0.773,100.014,2.46,4,Acoustic/Folk,13837
Weezer,Hash Pipe,5,0.578,0.883,7,-6.354,1,0.0439,0.000123,0.459,0.284,0.627,125.603,186533,4,Indie Alt,13838
Charli XCX,pink diamond,5,0.675,0.787,11,-2.468,0,0.334,0.0693,0,0.0494,0.647,140.959,124067,4,Indie Alt,13839
Eddie Burns,You Got To Love Me With A Feeling,5,0.49,0.485,2,-8.14,1,0.132,0.733,0.0188,0.0867,0.523,185.73,336040,3,Blues,13840
Magda Drozd,Vertical Misunderstanding,5,0.235,0.732,8,-17.339,0,0.146,0.978,0.906,0.547,0.0688,88.027,130489,4,Indie Alt,13841
Pradeep Kumar,Aao Bachcho Tumhen Dikhayeh,5,0.853,0.484,4,-11.655,1,0.0792,0.942,0.0259,0.151,0.962,111.737,3.162666667,4,Bollywood,13842
Little Sonny,It's Hard Going Up ,5,0.702,0.685,2,-9.264,1,0.0346,0.451,0.0532,0.159,0.885,126.404,234200,3,Blues,13843
Dan + Shay,Tequila,5,0.423,0.835,11,-6.494,1,0.0878,0.229,0,0.427,0.475,123.123,170103,4,Pop,13844
"Mukesh, Sharada",Gao Gao Jhumke,5,0.409,0.492,1,-11.279,0,0.0739,0.995,0.935,0.107,0.394,123.861,6.250883333,4,Bollywood,13845
Eddie Burns,Orange Driver,5,0.694,0.216,1,-17.952,1,0.0657,0.0126,0.0791,0.29,0.545,171.27,266600,3,Blues,13846
Detroit Gary Wiggins,Cobb's Blues,5,0.607,0.788,7,-3.722,0,0.0951,0.488,0.459,0.716,0.752,131.397,308453,4,Blues,13847
HaClique,Ani Lo BaPaskol,5,0.454,0.948,4,-3.959,1,0.0525,0.0113,3.05E-06,0.116,0.716,108.161,132797,4,Indie Alt,13848
Bernard Allison,Groove With Me,5,0.677,0.72,5,-10.376,1,0.0957,0.224,0.00978,0.961,0.85,95.808,303933,4,Rock,13849
Electra,Radio On,5,0.215,0.932,0,-5.555,0,0.107,0.000112,0.278,0.0893,0.449,182.337,203720,4,Indie Alt,13850
Mubarak Begum,Ham Haa,5,0.368,0.471,2,-10.843,1,0.059,0.992,0.831,0.133,0.579,66.252,3.431616667,4,Bollywood,13851
Countee Cullen,Heritage,5,0.565,0.248,10,-17.369,0,0.862,0.977,0.584,0.306,0.61,80.755,222760,4,HipHop,13852
God Street Wine,Nightingale,5,0.732,0.71,10,-10.429,1,0.0473,0.121,0.00572,0.457,0.825,123.098,352839,4,Rock,13853
The Butler Twins,I Ain't Got Nobody To Tell My Troubles To,5,0.464,0.941,0,-3.885,1,0.036,0.488,0.000203,0.879,0.782,138.645,431040,4,Blues,13854
Westlife,The Rose,5,0.272,0.203,9,-9.706,1,0.0294,0.784,0,0.0805,0.172,109.581,3.651783333,5,Pop,13855
Margaret Walker,The Ballad of the Free,5,0.718,0.111,10,-25.174,0,0.851,0.634,0,0.118,0.298,120.82,172093,4,HipHop,13856
"Ola W Jansson, Kristoffer Wallin, Edvin Fridolfsson, W JAZZ TRIO",A Tribute To Oscar Peterson,5,0.434,0.213,5,-17.591,1,0.0357,0.927,0.893,0.108,0.193,91.755,3.099083333,4,Instrumental,13857
Dawn Landes,Try to Make a Fire Burn Again,5,0.498,0.167,0,-16.381,1,0.0282,0.896,0.00431,0.136,0.352,85.35,3.03956667,4,Acoustic/Folk,13858
The Missing Road,Radical Face,5,0.583,0.216,2,-13.345,1,0.0324,0.895,0.645,0.102,0.173,88.393,4.139766667,4,Acoustic/Folk,13859
Mohammed Rafi,Aayee Hai Baharen Mite Zulmo Sitam,5,0.552,0.483,8,-13.129,1,0.0366,0.994,0.854,0.138,0.932,108.177,4.74,4,Bollywood,13860
Reb Beach,Aurora Borealis,5,0.389,0.926,8,-3.696,1,0.0798,0.0131,0.855,0.345,0.419,117.857,285504,4,Metal,13861
Fever Tree,San Francisco Girls ,5,0.188,0.516,2,-9.793,1,0.032,0.452,0.799,0.451,0.501,77.898,252200,4,Rock,13862
Ursus,Self Affliction,5,0.363,0.976,8,-3.902,1,0.106,1.59E-05,0.0268,0.332,0.298,175.062,243066,4,Metal,13863
Stone Sour,30/3,5,0.512,0.919,4,-4.581,1,0.0894,4.03E-05,0.000629,0.0899,0.602,163.044,258067,4,Metal,13864
Lazy Queen,Gutted,5,0.432,0.968,10,-5.682,0,0.07,1.02E-05,2.83E-06,0.1,0.397,107.93,118000,4,Rock,13865
River,Leon Bridges,5,0.658,0.179,8,-10.866,1,0.0448,0.689,0,0.17,0.191,128.128,3.976,4,Acoustic/Folk,13866
Kansas Joe McCoy & Memphis Minnie,When the Levee Breaks,5,0.62,0.439,7,-6.826,0,0.0391,0.916,0.000156,0.101,0.514,98.06,191120,4,Blues,13867
Sylvester Cotton,Three Cent Stamp Blues,5,0.638,0.237,6,-11.395,1,0.0411,0.931,0.0154,0.0997,0.475,132.959,159219,4,Blues,13868
Laxmikant–Pyarelal,"Soul Of Bobby Theme, Pt. 1",5,0.28,0.4,4,-10.554,1,0.0387,0.88,0.683,0.309,0.371,97.226,20.42421667,4,Bollywood,13869
One String Sam,My Baby Ooo,5,0.81,0.334,5,-10.62,0,0.0773,0.97,0.918,0.0996,0.635,100.275,186854,4,Blues,13870
"Natalie Di Luccio, Sawan Khan Manganiyar",Nella Fantasia ,5,0.257,0.401,10,-6.996,1,0.0358,0.54,0,0.248,0.171,148.748,4.55625,5,Acoustic/Folk,13871
Westlife,All or Nothing,5,0.637,0.319,0,-6.984,1,0.0312,0.791,0,0.277,0.313,126.944,3.941783333,4,Pop,13872
ShittyCT,Mahapecha Shel Simcha,4,0.437,0.948,5,-4.287,0,0.092,0.000234,0,0.0876,0.517,170.023,180293,4,Indie Alt,13873
The Chemical Brothers,Block Rockin' Beats,4,0.558,0.982,10,-3.125,0,0.063,0.0221,0.508,0.117,0.684,109.372,313667,4,Indie Alt,13874
◊ê◊ë◊ô◊ë ◊û◊ê◊®◊ß,◊ú◊ô◊ú◊î ◊©◊ú ◊®◊ï◊ß ◊ò◊ô◊§◊™◊ô,4,0.4,0.723,2,-7.679,1,0.0626,0.349,0.00124,0.265,0.201,184.475,183164,4,Indie Alt,13875
Louis Myers,Bluesy,4,0.605,0.601,11,-14.501,0,0.0838,0.959,0.94,0.527,0.88,138.213,167146,4,Blues,13876
Mem Shannon,Doing The Best That I Can,4,0.691,0.809,7,-5.338,1,0.0499,0.233,0.000981,0.173,0.749,95.655,220333,4,Blues,13877
Yuppies With Jeeps,Kiss My Lie,4,0.619,0.303,11,-10.348,1,0.0308,0.203,0.0221,0.0988,0.281,114.921,214987,4,Indie Alt,13878
Mahendra Kapoor,Yeh Pyari Tumhari Aankhen,4,0.388,0.282,3,-13.7,1,0.182,0.951,0.8,0.137,0.582,74.501,2.971566667,3,Bollywood,13879
Lata Mangeshkar,Yeh Dil Ki Lagi Kya Hogi,4,0.502,0.318,6,-8.763,1,0.0493,0.995,0.281,0.498,0.816,105.436,3.38895,3,Bollywood,13880
Mahendra Kapoor,Bhool Sakta Hai Bhala Kaun Tumhari Aankhen,4,0.395,0.26,3,-18.287,1,0.105,0.95,0.623,0.115,0.558,154.329,3.013783333,3,Bollywood,13881
Loop,Vapour ,4,0.201,0.989,2,-5.715,1,0.132,4.91E-06,0.846,0.0697,0.382,128.774,368373,4,Indie Alt,13882
T-Bone Walker,Call It Stormy Monday ,4,0.659,0.166,2,-14.523,0,0.0753,0.877,0.0502,0.101,0.345,49.32,186973,4,Blues,13883
Westlife,Try Again,4,0.571,0.613,5,-6.278,1,0.0245,0.024,0,0.144,0.165,81.948,3.588883333,4,Pop,13884
Mukesh,Honthon Pe Sachai,4,0.51,0.516,4,-9.128,0,0.0347,0.99,0.00383,0.178,0.779,114.844,4.303683333,3,Bollywood,13885
44phantom,freak,4,0.638,0.622,10,-5.927,1,0.0389,0.00993,0,0.147,0.753,80.016,145627,4,HipHop,13886
Asha Bhosle,Ab Ke Baras Bhejo Bhaiya,4,0.349,0.298,1,-11.061,1,0.0409,0.974,6.78E-05,0.11,0.547,87.627,3.585783333,3,Bollywood,13887
Yellowcard,Only One,4,0.477,0.906,1,-4.814,0,0.0895,7.89E-05,8.68E-05,0.149,0.301,81.291,257400,4,Rock,13888
Naushad,"Ram Aur Shyam Theme, Pt. 3",4,0.407,0.34,5,-16.221,0,0.0383,0.815,0.193,0.0961,0.728,112.304,2.177783333,4,Bollywood,13889
Margaret Walker,We Have Been Believers,4,0.619,0.0948,10,-23.295,0,0.723,0.653,0,0.374,0.306,79.57,210160,3,HipHop,13890
Ellie Goulding,Sixteen,4,0.824,0.17,5,-6.535,0,0.0386,0.8,0,0.11,0.396,105.85,189532,4,Pop,13891
Lata Mangeshkar,Tu Mere Saath Rahega Munne,4,0.323,0.297,3,-12.731,1,0.0282,0.607,0,0.119,0.281,78.838,6.531783333,3,Bollywood,13892
Pop Will Eat Itself,Can U Dig It?,4,0.654,0.89,9,-6.514,0,0.0906,0.00204,0,0.272,0.684,129.014,195320,4,Alt_Music,13893
Mahendra Kapoor,Aaj Ki Raat,4,0.3,0.205,4,-14.32,1,0.038,0.973,0.472,0.227,0.477,84.659,3.126666667,3,Bollywood,13894
C. Ramchandra,Haseenon Se Muhabbat Ka Bura Anjaam,4,0.505,0.369,3,-10.369,1,0.147,0.947,0,0.163,0.548,160.283,2.979783333,5,Bollywood,13895
The Butler Twins,Hey Baby Don't You Know Your Daddy Loves You So,4,0.562,0.906,2,-3.789,1,0.053,0.542,0.00328,0.855,0.781,120.784,430293,4,Blues,13896
Sharada,Mere Alibaba,4,0.525,0.798,9,-5.619,1,0.0558,0.635,1.46E-05,0.365,0.766,114.309,3.873333333,4,Bollywood,13897
Manna Dey,Mat Ro Mata Lal Tere,4,0.463,0.576,5,-9.567,1,0.0634,0.902,0,0.101,0.767,103.704,3.990666667,4,Bollywood,13898
Staind,Mudshovel,4,0.485,0.802,1,-5.497,1,0.0311,0.000243,0.00115,0.0886,0.361,107.352,281733,4,Metal,13899
Claude McKay,Part II,4,0.71,0.0563,5,-18.856,0,0.84,0.949,0,0.202,0.516,107.619,65827,3,HipHop,13900
Switchfoot,Dare You To Move,4,0.421,0.891,4,-4.05,1,0.0386,0.00512,0.121,0.331,0.296,139.999,246813,4,Rock,13901
Wallows,Virtual Aerobics,4,0.775,0.55,9,-3.765,1,0.0345,0.183,0,0.0434,0.72,109.952,122333,4,Indie Alt,13902
The Rolling Stones,Living In A Ghost Town,4,0.679,0.697,4,-5.369,0,0.0454,0.0148,0.0119,0.124,0.776,110.558,247011,4,Rock,13903
Dorothy Washington,Phillis Wheatley ,4,0.692,0.0832,0,-19.947,1,0.872,0.817,0,0.219,0.385,102.742,68413,4,HipHop,13904
Mohammed Rafi,All Line Clear,4,0.525,0.395,6,-9.291,1,0.0771,0.679,0.00125,0.227,0.889,124.537,3.398883333,4,Bollywood,13905
Poolside,Losing Control,4,0.686,0.582,11,-6.038,0,0.0321,0.124,0.242,0.21,0.733,102.029,214400,4,Indie Alt,13906
Lili Franko,◊ë◊™◊ô◊ê◊ë◊ï◊ü,4,0.508,0.94,4,-6.412,0,0.0742,0.00114,0,0.334,0.564,135.979,211140,4,Indie Alt,13907
Punch,◊î◊û◊†◊ï◊ü ◊ú◊©◊û◊¢◊ï◊ü,4,0.552,0.699,10,-8.615,1,0.0397,0.747,0.155,0.492,0.711,110.861,210347,4,Indie Alt,13908
Westlife,Open Your Heart,4,0.655,0.777,1,-6.136,1,0.0239,0.291,0,0.0711,0.599,103.043,3.657333333,4,Pop,13909
dempsey hope,picture perfect,3,0.61,0.482,5,-9.137,1,0.137,0.299,0,0.0527,0.869,73.628,147013,4,Pop,13910
LO,Ani Oogiot,3,0.559,0.463,0,-11.841,1,0.0257,0.201,0.00226,0.122,0.155,99.014,229520,4,Indie Alt,13911
Lata Mangeshkar,Jeevan Ke Safar Mein Rahi,3,0.521,0.39,5,-6.973,1,0.0319,0.833,0,0.295,0.464,102.272,2.562216667,4,Bollywood,13912
Whitesnake,Still Of The Night,3,0.357,0.853,4,-7.529,0,0.0492,0.00235,0.0013,0.158,0.294,100.157,397768,4,Metal,13913
Muddy Waters,I'm Your Hoochie Coochie Man,3,0.469,0.297,7,-12.576,1,0.0733,0.908,0,0.0604,0.802,71.683,172373,4,Blues,13914
renforshort,"fuck, i luv my friends",3,0.443,0.551,4,-5.667,1,0.026,0.121,0,0.334,0.683,168.099,163852,4,Pop,13915
STACEY,Strange ,3,0.605,0.779,9,-4.816,0,0.0317,0.272,0,0.221,0.812,122.009,224801,4,Alt_Music,13916
Asha Bhosle,Tora Man Bada Papi,3,0.37,0.601,7,-10.958,1,0.141,0.93,0,0.306,0.487,85.953,4.683783333,4,Bollywood,13917
Gin Blossoms,Hey Jealousy,3,0.385,0.919,6,-4.154,0,0.0642,0.00019,0,0.358,0.469,153.02,235840,4,Rock,13918
R. D. Burman,Bombay To Goa Theme,3,0.306,0.719,8,-8.044,1,0.204,0.854,0.77,0.0903,0.392,170.909,2.71555,4,Bollywood,13919
Nili Fink,Dmoot,3,0.613,0.292,6,-14.464,0,0.0331,0.694,0.0811,0.0827,0.275,122.124,269522,4,Indie Alt,13920
Caspr,Coke Nose,3,0.668,0.645,1,-5.986,0,0.0483,0.0131,1.65E-05,0.138,0.424,155.013,164118,4,Pop,13921
Lakshmi Shankar,Kahe Kanha Karat Barjori,3,0.524,0.808,7,-8.979,1,0.441,0.841,1.25E-06,0.317,0.934,97.115,3.89045,4,Bollywood,13922
The Doors,L.A. Woman,3,0.354,0.731,2,-9.178,1,0.0382,0.0812,0.00124,0.115,0.697,170.633,471160,4,Rock,13923
James Bay,If You Ever Want To Be In Love,3,0.693,0.843,0,-5.424,1,0.0307,0.0242,5.01E-05,0.0743,0.533,115.924,239973,4,Rock,13924
Talking Heads,Take Me to the River,3,0.66,0.485,2,-8.101,1,0.0258,0.244,0.0102,0.0585,0.828,99.828,302520,4,Alt_Music,13925
Suicide,Ghost Rider,3,0.273,0.485,1,-12.133,1,0.0755,0.0803,0.707,0.29,0.44,191.577,150880,4,Rock,13926
Westlife,Total Eclipse of the Heart,3,0.449,0.686,5,-4.939,1,0.0313,0.511,0,0.131,0.365,131.192,4.660666667,4,Pop,13927
Mohammed Rafi,"Main Bambai Ka Babu, Pt. 1",3,0.488,0.813,1,-5.946,1,0.0809,0.446,9.20E-05,0.289,0.903,104.087,4.238216667,4,Bollywood,13928
Imagine Dragons,I Bet My Life,3,0.576,0.506,1,-9.114,1,0.28,0.0898,0.000222,0.155,0.576,116.951,190280,4,Rock,13929
"Mohammed Rafi, Asha Bhosle",Main Sharabi Nahin,3,0.331,0.747,7,-7.622,1,0.1,0.758,3.91E-06,0.0617,0.802,140.927,5.189666667,3,Bollywood,13930
Rotem Or,This Is What You All Came For,3,0.763,0.554,11,-9.914,0,0.0287,0.257,0.203,0.114,0.123,109.998,237813,4,Indie Alt,13931
Dermot Kennedy,Days Like This,3,0.642,0.214,3,-9.25,1,0.198,0.909,0,0.122,0.38,80.444,2.49671667,4,Acoustic/Folk,13932
Yehuda Ledgley,The Smoking Cat ,3,0.466,0.257,9,-13.707,0,0.036,0.673,0.000245,0.0957,0.397,107.296,255560,4,Indie Alt,13933
"Asha Bhosle, Mohammed Rafi",Mohabbat Ka Haath Jawani Ka Palla,3,0.37,0.626,9,-8.489,1,0.16,0.848,1.49E-05,0.547,0.961,181.77,4.047783333,3,Bollywood,13934
James Taylor,Mexico,3,0.774,0.497,11,-13.448,1,0.0293,0.279,7.14E-06,0.119,0.768,115.994,177400,4,Rock,13935
Israel Bright,Hamenaka,3,0.742,0.942,5,-2.983,0,0.034,0.299,0.000105,0.537,0.958,122.061,269880,4,Indie Alt,13936
Yahel Doron,◊ú◊ï◊ï◊™◊® ◊ï◊ú◊ê ◊ú◊õ◊ë◊ï◊©,3,0.387,0.283,4,-11.75,1,0.0357,0.656,0.000738,0.117,0.135,120.1,194000,5,Pop,13937
KAM-BU,Dumpling,3,0.416,0.877,2,-5.518,1,0.402,0.159,0,0.335,0.594,83.724,183013,4,HipHop,13938
Kxllswxtch,Disaster,3,0.877,0.628,9,-10.189,0,0.0349,0.84,0.0121,0.117,0.876,128.008,139219,4,HipHop,13939
Lata Mangeshkar,Mila Hai Kisi Ka Jhumka,3,0.412,0.492,5,-7.991,1,0.0991,0.874,2.06E-06,0.115,0.969,81.305,2.817783333,4,Bollywood,13940
Geeta Dutt,Neele Aasmani,3,0.501,0.449,7,-6.04,0,0.0349,0.859,0,0.0643,0.658,112.805,4.554883333,4,Bollywood,13941
Faith No More,We Care a Lot,3,0.804,0.893,2,-5.151,1,0.0436,0.0827,7.86E-05,0.0631,0.898,108.914,242840,4,Rock,13942
The Aprons,Fear of Heights,3,0.603,0.337,9,-10.09,0,0.036,0.678,0.454,0.104,0.0785,115.014,208194,4,Indie Alt,13943
John Coltrane,Equinox,3,0.617,0.167,8,-17.424,0,0.034,0.727,0.0111,0.0561,0.26,117.246,513573,4,Blues,13944
Seffy Efrati,Cool,3,0.591,0.552,0,-7.719,1,0.0277,0.278,0.139,0.391,0.305,136.01,264920,4,Indie Alt,13945
Laxmikant–Pyarelal,Do Raaste Theme,3,0.383,0.627,3,-11.082,0,0.0565,0.957,0.607,0.241,0.599,118.081,2.186666667,4,Bollywood,13946
Asha Bhosle,Piya Piya Na Lage Mora Jiya,3,0.611,0.475,7,-10.195,1,0.0493,0.644,1.02E-05,0.59,0.905,87.893,3.391116667,4,Bollywood,13947
"Kishore Kumar, Asha Bhosle",Catcat Mane Billi,3,0.746,0.433,10,-5.913,1,0.362,0.915,1.61E-06,0.827,0.949,94.908,3.486483333,4,Bollywood,13948
Faze Miyake,Stay Woke,2,0.655,0.438,0,-11.276,1,0.0433,0.012,0.648,0.222,0.557,148.018,174724,4,HipHop,13949
The Robert Cray Band,Phone Booth,2,0.575,0.838,4,-11.252,0,0.0534,0.0297,0.0836,0.974,0.488,113.303,278693,4,Blues,13950
Russell Dickerson,Every Little Thing,2,0.638,0.854,1,-4.664,1,0.11,0.216,0,0.0357,0.859,93.869,3.177333333,4,Country,13951
Parker McCollum,Hold Me Back,2,0.737,0.409,0,-10.917,1,0.026,0.18,0.00423,0.128,0.405,106.965,183653,4,Alt_Music,13952
"Asha Bhosle, Mahendra Kapoor",Dheere Dheere Bol Koi Sun Lega,2,0.455,0.504,3,-11.032,1,0.0525,0.96,0,0.107,0.767,94.544,5.633333333,4,Bollywood,13953
"Amitabh Bachchan, Pran",Sir Main Vijay Bol Raha Hun,2,0.396,0.347,8,-15.483,1,0.373,0.95,0.289,0.398,0.497,73.548,29.45,4,Bollywood,13954
Westlife,How to Break a Heart,2,0.555,0.727,7,-4.694,1,0.0327,0.0507,0,0.287,0.13,156,4.068883333,4,Pop,13955
The Spencer Davis Group,I'm A Man,2,0.281,0.614,0,-9.066,1,0.0551,0.088,0,0.252,0.498,134.665,522267,4,Alt_Music,13956
Westlife,Safe,2,0.456,0.492,2,-8.133,1,0.0268,0.266,0,0.104,0.207,139.79,3.888,4,Pop,13957
Asha Bhosle,Haye Haye Ye Thanda Pani,2,0.56,0.684,4,-8.624,1,0.221,0.786,0.00385,0.656,0.7,95.918,3.4843,4,Bollywood,13958
Westlife,Can't Lose What You Never Had,2,0.599,0.647,2,-6.023,1,0.0396,0.279,0,0.0719,0.465,204.312,4.352883333,4,Pop,13959
The Wombats,Let's Dance to Joy Division,2,0.398,0.838,4,-6.679,1,0.102,0.00127,0,0.576,0.747,116.913,191293,4,Indie Alt,13960
Naushad,A Happy Conclusion,2,0.403,0.395,2,-13.661,1,0.049,0.616,0.796,0.513,0.637,139.247,1.741116667,4,Bollywood,13961
Roni Dot,Modern Love,2,0.338,0.197,5,-16.06,1,0.0355,0.664,0.000308,0.133,0.21,135.799,195000,1,Pop,13962
The Walkie Talkies,Plastic Peacock,2,0.469,0.898,1,-7.88,1,0.0303,0.179,0.144,0.116,0.934,157.947,213307,4,Indie Alt,13963
Geeta Dutt,Ek Do Teen Char Aur Panch,2,0.671,0.454,9,-6.306,1,0.257,0.916,0.0331,0.167,0.817,173.672,3.402883333,4,Bollywood,13964
"Asha Bhosle, Mubarak Begum",Jab Ishq Kahin Ho Jata Hai,2,0.332,0.653,1,-9.367,0,0.0788,0.843,0.00413,0.573,0.549,97.079,8.555333333,4,Bollywood,13965
Emmet Cohen,Dardanella,2,0.405,0.354,7,-14.391,1,0.0354,0.828,0.816,0.104,0.256,142.061,5.4116,4,Instrumental,13966
"Geeta Dutt, Kishore Kumar",De Bhi Chuke Hum Dil Nazrana,2,0.644,0.315,0,-9.071,1,0.252,0.903,0.00135,0.107,0.917,129.623,3.316216667,4,Bollywood,13967
Westlife,Love Can Build a Bridge,2,0.409,0.447,8,-6.047,1,0.0283,0.613,0,0.167,0.258,129.464,3.921333333,4,Pop,13968
Westlife,I Need You,2,0.667,0.717,0,-5.056,1,0.0245,0.285,3.56E-06,0.0807,0.617,96.015,3.810666667,4,Pop,13969
almost monday,live forever,2,0.669,0.932,2,-5.19,1,0.0404,0.0761,0,0.191,0.835,119.986,184132,4,Rock,13970
Kishore Kumar,Ae Meri Topi Palat Ke Aa,2,0.681,0.637,2,-5.589,1,0.059,0.921,0.00891,0.811,0.975,147.192,2.906133333,4,Bollywood,13971
C.M.L.,Million Dolla Steppaz,2,0.64,0.83,11,-7.849,0,0.279,0.129,0,0.331,0.894,171.933,212093,4,HipHop,13972
Twisted Sister,The Kids Are Back,2,0.558,0.842,0,-4.338,1,0.13,0.00371,1.62E-06,0.218,0.549,138.339,198800,4,Metal,13973
Adele,Chasing Pavements ,2,0.545,0.267,0,-9.492,0,0.0392,0.907,0,0.669,0.202,78.075,3.87,4,Pop,13974
Iron Angel,Sacred Slaughter,2,0.279,0.963,2,-5.753,1,0.0747,6.96E-06,0.224,0.561,0.179,181.947,262213,4,Metal,13975
Westlife,Moments,2,0.57,0.371,4,-8.507,1,0.0296,0.499,0,0.389,0.565,133.819,4.279333333,4,Pop,13976
Kresten Osgood,CRAZY WITCH GAME,2,0.523,0.503,4,-10.796,0,0.0384,0.627,0.0344,0.089,0.644,109.919,3.203783333,4,Instrumental,13977
Naushad,"Ram Aur Shyam Theme, Pt. 6",2,0.511,0.357,5,-14.752,0,0.0334,0.807,0.058,0.181,0.673,155.158,3.31245,4,Bollywood,13978
Luke Combs,Beer Never Broke My Heart,2,0.54,0.863,1,-4.483,1,0.0481,0.0138,0,0.0874,0.64,77,3.112216667,4,Country,13979
Westlife,What I Want Is What I Got,2,0.75,0.751,9,-4.343,1,0.0289,0.239,0,0.39,0.913,92.02,3.533783333,4,Pop,13980
Fall Out Boy,Dead on Arrival,2,0.543,0.968,0,-4.028,1,0.0703,0.000189,0,0.539,0.495,100.984,194493,4,Rock,13981
"Mahendra Kapoor, Balbir",Chahe Yeh Mano Chahe Woh Mano,2,0.45,0.467,3,-10.927,1,0.131,0.981,1.36E-05,0.165,0.666,94.275,5.288216667,1,Bollywood,13982
Patricia Brennan,Improvisation VI,2,0.33,0.0679,1,-24.253,1,0.0671,0.951,0.945,0.111,0.0342,105.612,200235,4,Indie Alt,13983
"Shashi Kapoor, Amitabh Bachchan, Shatrughan Sinha, Rakhee, Parveen Babi, Neetu Singh",Vijay Bhaia Kahan Ho ,2,0.405,0.52,11,-9.569,0,0.17,0.775,0.000103,0.0881,0.389,91,29.886,4,Bollywood,13984
Westlife,You Are So Beautiful ,2,0.386,0.116,1,-12.845,1,0.041,0.967,9.62E-05,0.071,0.105,118.17,3.066216667,4,Pop,13985
Creed,With Arms Wide Open,2,0.415,0.533,0,-8.445,1,0.0308,0.0037,0.000732,0.176,0.126,138.929,278440,4,Rock,13986
Robert Henry,Something's Wrong,2,0.576,0.32,5,-9.224,1,0.0597,0.795,4.82E-05,0.104,0.891,96.171,172713,4,Blues,13987
Buddy Guy,Messin' with the Kid,2,0.723,0.738,5,-8.571,1,0.0442,0.81,0.011,0.0829,0.809,120.121,135547,4,Blues,13988
"Mohammed Rafi, Asha Bhosle",Megha Re Bole and Bade Hain Dil Ke Kale,2,0.486,0.636,7,-9.389,1,0.0986,0.7,0.000911,0.494,0.911,125.624,6.358666667,4,Bollywood,13989
Das EFX,They Want EFX,2,0.886,0.534,5,-10.407,0,0.302,0.0848,0,0.0848,0.611,98.856,221093,4,HipHop,13990
Hippie Hourrah,La guerre,2,0.61,0.766,0,-8.266,1,0.0267,0.000559,0.174,0.0887,0.932,118.013,271467,4,Indie Alt,13991
Shubha Mudgal,Awakning Main Sutti,1,0.276,0.659,6,-6.642,0,0.0352,0.00219,4.40E-05,0.146,0.309,81.611,6.236083333,4,Acoustic/Folk,13992
Pretty Sick,Bet My Blood,1,0.423,0.984,9,-4.261,0,0.1,2.29E-05,0.00676,0.321,0.199,103.218,179785,4,Indie Alt,13993
C. Ramchandra,"Subhaschandra Ke Naam Se, Pt. 1",1,0.611,0.402,4,-11.807,1,0.328,0.936,0,0.149,0.444,103.809,2.639333333,4,Bollywood,13994
Rhys Lewis,No Right To Love You,1,0.531,0.269,1,-10.6,1,0.0406,0.866,0,0.116,0.52,84.186,3.82595,4,Acoustic/Folk,13995
Mahendra Kapoor,Jai Janani Jai Bharat Maa,1,0.571,0.585,1,-8.611,1,0.123,0.974,1.59E-05,0.113,0.825,82.565,3.34,3,Bollywood,13996
Prithviraj Kapoor,Agar Aisa Na Hua Toh Salim Tujhe Marne Nahin Dega,1,0.597,0.31,2,-12.812,1,0.0847,0.979,0,0.438,0.963,125.608,0.533916667,4,Bollywood,13997
DMX,Party Up,1,0.487,0.954,11,-1.584,1,0.326,0.0798,0,0.163,0.596,202.532,272920,4,HipHop,13998
Geeta Dutt,Pyare Darshan Dijo Aaj,1,0.399,0.222,6,-12.37,1,0.0545,0.994,0.339,0.104,0.29,85.134,2.7581,4,Bollywood,13999
Manna Dey,Yeh Natak Kavi Likh Gaye Kalidas,1,0.333,0.373,2,-9.087,1,0.0481,0.936,0,0.246,0.434,78.08,5.156566667,3,Bollywood,14000
Ariel Segal,◊™◊®◊ê◊ô ◊ê◊ï◊™◊ô,1,0.305,0.373,8,-10.742,0,0.0656,0.889,5.78E-06,0.253,0.343,82.531,170250,5,Pop,14001
Stone Temple Pilots,Sex Type Thing,1,0.397,0.969,9,-3.892,1,0.0463,1.52E-06,0.517,0.0513,0.702,134.289,218293,4,Rock,14002
Sudha Malhotra,Mil Gaye Nain,1,0.554,0.367,1,-11.983,1,0.0382,0.848,0.000177,0.0862,0.945,144.563,2.588666667,4,Bollywood,14003
"nothing,nowhere.",pretend,1,0.533,0.838,1,-5.625,0,0.0837,0.0251,0,0.318,0.722,80.049,179690,4,Rock,14004
The Drums,Lets Go Surfing,1,0.577,0.814,1,-5.694,1,0.0316,0.209,0.000525,0.0765,0.783,174.027,175427,4,Indie Alt,14005
